Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
YouSUI USD,XUI-USD,2023-09-20,0.1132465526461601,0.1138220354914665,0.1125179305672645,0.1130080074071884,0.1130080074071884,96512
YouSUI USD,XUI-USD,2023-09-21,0.1131704077124595,0.1134146749973297,0.1119113788008689,0.1125511229038238,0.1125511229038238,71110
YouSUI USD,XUI-USD,2023-09-24,0.0973173230886459,0.097414530813694,0.0886516496539115,0.0889206007122993,0.0889206007122993,49899
YouSUI USD,XUI-USD,2023-09-25,0.088802695274353,0.0892250016331672,0.0853168070316314,0.0867832601070404,0.0867832601070404,69175
YouSUI USD,XUI-USD,2023-10-01,0.0794001072645187,0.080849565565586,0.0787902623414993,0.0805846899747848,0.0805846899747848,65266
YouSUI USD,XUI-USD,2023-10-13,0.0694323703646659,0.0707507506012916,0.0693720802664756,0.0702670216560363,0.0702670216560363,89721
YouSUI USD,XUI-USD,2023-10-18,0.0678299441933631,0.068164624273777,0.0677550584077835,0.0679857358336448,0.0679857358336448,50382
YouSUI USD,XUI-USD,2023-10-22,0.0668394789099693,0.0669067651033401,0.0662669166922569,0.0666059106588363,0.0666059106588363,43311
YouSUI USD,XUI-USD,2023-10-23,0.0666194260120391,0.0673968717455864,0.0642869397997856,0.0645705908536911,0.0645705908536911,50912
