Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
$X USD,X27757-USD,2023-09-21,2.1370922392849323e-11,2.137163536419795e-11,2.1370922392849323e-11,2.137163536419795e-11,2.137163536419795e-11,648
$X USD,X27757-USD,2023-10-13,1.8369437915222164e-11,1.8369437915222164e-11,1.8369437915222164e-11,1.8369437915222164e-11,1.8369437915222164e-11,227
