Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Facebook Tokenized Stock Defichain USD,DFB-USD,2023-09-25,192.0451812744141,217.83433532714844,192.0451812744141,217.83433532714844,217.83433532714844,955
Facebook Tokenized Stock Defichain USD,DFB-USD,2023-10-13,229.85455322265625,229.85455322265625,207.1106109619141,207.1106109619141,207.1106109619141,3730
Facebook Tokenized Stock Defichain USD,DFB-USD,2023-10-23,222.2698974609375,245.34068298339844,222.14535522460935,222.93170166015625,222.93170166015625,769
