Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
UltramanDoge USD,UTMDOGE-USD,2023-09-25,1.2259400071978292e-15,1.2259400071978292e-15,1.2074900414198544e-15,1.2190251478538005e-15,1.2190251478538005e-15,15
UltramanDoge USD,UTMDOGE-USD,2023-10-13,1.2369699643578562e-15,1.2369708113908037e-15,1.2369699643578562e-15,1.2369708113908037e-15,1.2369708113908037e-15,3
