Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
NCAT USD,NCAT27633-USD,2023-09-20,1.8956710619022488e-06,1.8956710619022488e-06,1.8956710619022488e-06,1.8956710619022488e-06,1.8956710619022488e-06,903
NCAT USD,NCAT27633-USD,2023-09-21,1.8956710619022488e-06,1.8956710619022488e-06,1.8956710619022488e-06,1.8956710619022488e-06,1.8956710619022488e-06,903
NCAT USD,NCAT27633-USD,2023-09-24,1.8956710619022488e-06,1.8956710619022488e-06,1.654027187214524e-06,1.6574243772993211e-06,1.6574243772993211e-06,134
NCAT USD,NCAT27633-USD,2023-10-01,1.7312924001089414e-06,1.7312924001089414e-06,1.7312924001089414e-06,1.7312924001089414e-06,1.7312924001089414e-06,4
NCAT USD,NCAT27633-USD,2023-10-13,1.2989556807951883e-06,1.2989556807951883e-06,1.2989556807951883e-06,1.2989556807951883e-06,1.2989556807951883e-06,180
NCAT USD,NCAT27633-USD,2023-10-14,1.2989556807951883e-06,1.2989556807951883e-06,1.2989556807951883e-06,1.2989556807951883e-06,1.2989556807951883e-06,180
