Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
LUKSO USD,LYX-USD,2023-09-14,5.522098541259766,5.660534858703613,5.503870487213135,5.606871604919434,5.606871604919434,63533
LUKSO USD,LYX-USD,2023-09-15,5.5963664054870605,5.759378910064697,5.5963664054870605,5.67376184463501,5.67376184463501,104655
LUKSO USD,LYX-USD,2023-09-16,5.621912479400635,5.67570161819458,5.391977310180664,5.404355525970459,5.404355525970459,103544
LUKSO USD,LYX-USD,2023-09-17,5.409097671508789,5.621686935424805,5.344051837921143,5.489498615264893,5.489498615264893,44203
LUKSO USD,LYX-USD,2023-09-18,5.493222236633301,5.683754920959473,5.379088401794434,5.501433372497559,5.501433372497559,145203
LUKSO USD,LYX-USD,2023-09-19,5.510299205780029,5.643326282501221,5.4129509925842285,5.503045082092285,5.503045082092285,115410
LUKSO USD,LYX-USD,2023-09-20,5.5034942626953125,5.550302028656006,5.343595027923584,5.428622245788574,5.428622245788574,65173
LUKSO USD,LYX-USD,2023-09-21,5.427276134490967,5.4281005859375,5.132533550262451,5.281613349914551,5.281613349914551,141447
LUKSO USD,LYX-USD,2023-09-24,5.224049091339111,5.27107048034668,5.2124786376953125,5.27107048034668,5.27107048034668,111045
LUKSO USD,LYX-USD,2023-09-25,5.252440452575684,5.341966152191162,5.148631572723389,5.277735233306885,5.277735233306885,86084
LUKSO USD,LYX-USD,2023-09-26,5.261196613311768,5.262848377227783,5.131137847900391,5.231283187866211,5.231283187866211,61393
LUKSO USD,LYX-USD,2023-09-27,5.209593772888184,5.246354579925537,5.07608699798584,5.126892566680908,5.126892566680908,51592
LUKSO USD,LYX-USD,2023-09-28,5.088080883026123,5.218695640563965,5.088080883026123,5.1705498695373535,5.1705498695373535,96659
LUKSO USD,LYX-USD,2023-09-29,5.114112377166748,5.251033782958984,5.114112377166748,5.251033782958984,5.251033782958984,66980
LUKSO USD,LYX-USD,2023-09-30,5.276624202728272,5.445994853973389,5.135898590087891,5.27030086517334,5.27030086517334,102359
LUKSO USD,LYX-USD,2023-10-01,5.254903316497803,5.43641471862793,5.111976623535156,5.389608383178711,5.389608383178711,87017
LUKSO USD,LYX-USD,2023-10-02,5.378415584564209,5.4685540199279785,5.3437323570251465,5.392876625061035,5.392876625061035,81925
LUKSO USD,LYX-USD,2023-10-03,5.37830924987793,5.49474573135376,5.355146884918213,5.419318199157715,5.419318199157715,97853
LUKSO USD,LYX-USD,2023-10-05,5.484169483184815,5.484169483184815,5.43772029876709,5.463408470153809,5.463408470153809,56010
LUKSO USD,LYX-USD,2023-10-06,5.498047828674316,5.583631038665772,5.373061656951904,5.574131011962891,5.574131011962891,65999
LUKSO USD,LYX-USD,2023-10-07,5.543109893798828,5.6831769943237305,5.485686302185059,5.656266689300537,5.656266689300537,43067
LUKSO USD,LYX-USD,2023-10-08,5.647841453552246,5.698106288909912,5.335685729980469,5.557349681854248,5.557349681854248,94958
LUKSO USD,LYX-USD,2023-10-09,5.587843418121338,5.587843418121338,5.2811479568481445,5.351606369018555,5.351606369018555,62064
LUKSO USD,LYX-USD,2023-10-10,5.37510871887207,5.436356544494629,5.215835571289063,5.256883144378662,5.256883144378662,68831
LUKSO USD,LYX-USD,2023-10-11,5.249353885650635,5.39976692199707,4.989812850952148,5.022380828857422,5.022380828857422,164255
LUKSO USD,LYX-USD,2023-10-12,5.062218189239502,5.133699417114258,4.77790641784668,4.976784706115723,4.976784706115723,226466
LUKSO USD,LYX-USD,2023-10-13,4.99575138092041,5.015026092529297,4.846549987792969,4.91249418258667,4.91249418258667,96952
LUKSO USD,LYX-USD,2023-10-14,4.883852481842041,5.021718502044678,4.853297233581543,5.004268646240234,5.004268646240234,44326
LUKSO USD,LYX-USD,2023-10-15,4.980697154998779,5.020040512084961,4.911925315856934,5.004117965698242,5.004117965698242,73455
LUKSO USD,LYX-USD,2023-10-16,4.967389106750488,5.040487766265869,4.831660270690918,4.98958683013916,4.98958683013916,109087
LUKSO USD,LYX-USD,2023-10-17,5.008219242095947,5.020454406738281,4.946129322052002,4.995040416717529,4.995040416717529,92354
LUKSO USD,LYX-USD,2023-10-18,4.962913513183594,4.985568523406982,4.818746566772461,4.909625053405762,4.909625053405762,113713
LUKSO USD,LYX-USD,2023-10-19,4.928107738494873,5.015715599060059,4.903310775756836,4.999093055725098,4.999093055725098,62643
LUKSO USD,LYX-USD,2023-10-20,5.0043044090271,5.19820499420166,4.985601425170898,5.011260986328125,5.011260986328125,130984
LUKSO USD,LYX-USD,2023-10-21,5.017609119415283,5.291062831878662,5.005366325378418,5.183501720428467,5.183501720428467,152500
LUKSO USD,LYX-USD,2023-10-22,5.20777702331543,5.330243110656738,5.096172332763672,5.195011615753174,5.195011615753174,88617
LUKSO USD,LYX-USD,2023-10-23,5.160529613494873,5.2569355964660645,4.846887588500977,5.084324836730957,5.084324836730957,374859
LUKSO USD,LYX-USD,2023-10-24,5.219244956970215,5.269033432006836,5.023334980010986,5.105925559997559,5.105925559997559,293988
