Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
StrongX USD,STRONGX-USD,2023-10-23,0.2290741950273513,0.2345628589391708,0.220149278640747,0.2262449562549591,0.2262449562549591,509
