Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
NYAN Meme Coin USD,NYAN24989-USD,2023-05-06,0.0,0.0,0.0,0.0,0.0,4558980
NYAN Meme Coin USD,NYAN24989-USD,2023-05-07,0.0,0.0,0.0,0.0,0.0,1647360
NYAN Meme Coin USD,NYAN24989-USD,2023-05-08,0.0,0.0,0.0,0.0,0.0,1237314
NYAN Meme Coin USD,NYAN24989-USD,2023-05-09,0.0,0.0,0.0,0.0,0.0,734508
NYAN Meme Coin USD,NYAN24989-USD,2023-05-10,0.0,0.0,0.0,0.0,0.0,983587
NYAN Meme Coin USD,NYAN24989-USD,2023-05-11,0.0,0.0,0.0,0.0,0.0,10469728
NYAN Meme Coin USD,NYAN24989-USD,2023-05-12,0.0,0.0,0.0,0.0,0.0,3621474
NYAN Meme Coin USD,NYAN24989-USD,2023-05-13,0.0,0.0,0.0,0.0,0.0,684924
NYAN Meme Coin USD,NYAN24989-USD,2023-05-14,0.0,0.0,0.0,0.0,0.0,423920
NYAN Meme Coin USD,NYAN24989-USD,2023-05-15,0.0,0.0,0.0,0.0,0.0,488054
NYAN Meme Coin USD,NYAN24989-USD,2023-05-16,0.0,0.0,0.0,0.0,0.0,248856
NYAN Meme Coin USD,NYAN24989-USD,2023-05-17,0.0,0.0,0.0,0.0,0.0,181915
NYAN Meme Coin USD,NYAN24989-USD,2023-05-18,0.0,0.0,0.0,0.0,0.0,405608
NYAN Meme Coin USD,NYAN24989-USD,2023-05-19,0.0,0.0,0.0,0.0,0.0,143246
NYAN Meme Coin USD,NYAN24989-USD,2023-05-20,0.0,0.0,0.0,0.0,0.0,220200
NYAN Meme Coin USD,NYAN24989-USD,2023-05-21,0.0,0.0,0.0,0.0,0.0,118815
NYAN Meme Coin USD,NYAN24989-USD,2023-05-22,0.0,0.0,0.0,0.0,0.0,227402
NYAN Meme Coin USD,NYAN24989-USD,2023-05-23,0.0,0.0,0.0,0.0,0.0,201215
NYAN Meme Coin USD,NYAN24989-USD,2023-05-24,0.0,0.0,0.0,0.0,0.0,55281
NYAN Meme Coin USD,NYAN24989-USD,2023-05-25,0.0,0.0,0.0,0.0,0.0,28525
NYAN Meme Coin USD,NYAN24989-USD,2023-05-26,0.0,0.0,0.0,0.0,0.0,45169
NYAN Meme Coin USD,NYAN24989-USD,2023-05-27,0.0,0.0,0.0,0.0,0.0,16606
NYAN Meme Coin USD,NYAN24989-USD,2023-05-28,0.0,0.0,0.0,0.0,0.0,20293
NYAN Meme Coin USD,NYAN24989-USD,2023-05-29,0.0,0.0,0.0,0.0,0.0,22215
NYAN Meme Coin USD,NYAN24989-USD,2023-05-30,0.0,0.0,0.0,0.0,0.0,30569
NYAN Meme Coin USD,NYAN24989-USD,2023-05-31,0.0,0.0,0.0,0.0,0.0,27270
NYAN Meme Coin USD,NYAN24989-USD,2023-06-01,0.0,0.0,0.0,0.0,0.0,16956
NYAN Meme Coin USD,NYAN24989-USD,2023-06-02,0.0,0.0,0.0,0.0,0.0,61355
NYAN Meme Coin USD,NYAN24989-USD,2023-06-03,0.0,0.0,0.0,0.0,0.0,25201
NYAN Meme Coin USD,NYAN24989-USD,2023-06-04,0.0,0.0,0.0,0.0,0.0,34765
NYAN Meme Coin USD,NYAN24989-USD,2023-06-05,0.0,0.0,0.0,0.0,0.0,5174
NYAN Meme Coin USD,NYAN24989-USD,2023-06-06,0.0,0.0,0.0,0.0,0.0,26053
NYAN Meme Coin USD,NYAN24989-USD,2023-06-07,0.0,0.0,0.0,0.0,0.0,14046
NYAN Meme Coin USD,NYAN24989-USD,2023-06-08,0.0,0.0,0.0,0.0,0.0,6972
NYAN Meme Coin USD,NYAN24989-USD,2023-06-09,0.0,0.0,0.0,0.0,0.0,20370
NYAN Meme Coin USD,NYAN24989-USD,2023-06-10,0.0,0.0,0.0,0.0,0.0,10608
NYAN Meme Coin USD,NYAN24989-USD,2023-06-11,0.0,0.0,0.0,0.0,0.0,11492
NYAN Meme Coin USD,NYAN24989-USD,2023-06-12,0.0,0.0,0.0,0.0,0.0,1662
NYAN Meme Coin USD,NYAN24989-USD,2023-06-13,0.0,0.0,0.0,0.0,0.0,5194
NYAN Meme Coin USD,NYAN24989-USD,2023-06-14,0.0,0.0,0.0,0.0,0.0,16292
NYAN Meme Coin USD,NYAN24989-USD,2023-06-15,0.0,0.0,0.0,0.0,0.0,5738
NYAN Meme Coin USD,NYAN24989-USD,2023-06-16,0.0,0.0,0.0,0.0,0.0,37366
NYAN Meme Coin USD,NYAN24989-USD,2023-06-17,0.0,0.0,0.0,0.0,0.0,14651
NYAN Meme Coin USD,NYAN24989-USD,2023-06-18,0.0,0.0,0.0,0.0,0.0,12778
NYAN Meme Coin USD,NYAN24989-USD,2023-06-19,0.0,0.0,0.0,0.0,0.0,7307
NYAN Meme Coin USD,NYAN24989-USD,2023-06-20,0.0,0.0,0.0,0.0,0.0,11529
NYAN Meme Coin USD,NYAN24989-USD,2023-06-21,0.0,0.0,0.0,0.0,0.0,6023
NYAN Meme Coin USD,NYAN24989-USD,2023-06-22,0.0,0.0,0.0,0.0,0.0,5207
NYAN Meme Coin USD,NYAN24989-USD,2023-06-23,0.0,0.0,0.0,0.0,0.0,1778
NYAN Meme Coin USD,NYAN24989-USD,2023-06-24,0.0,0.0,0.0,0.0,0.0,70353
NYAN Meme Coin USD,NYAN24989-USD,2023-06-25,0.0,0.0,0.0,0.0,0.0,30692
NYAN Meme Coin USD,NYAN24989-USD,2023-06-26,0.0,0.0,0.0,0.0,0.0,23478
NYAN Meme Coin USD,NYAN24989-USD,2023-06-27,0.0,0.0,0.0,0.0,0.0,4734
NYAN Meme Coin USD,NYAN24989-USD,2023-06-28,0.0,0.0,0.0,0.0,0.0,9426
NYAN Meme Coin USD,NYAN24989-USD,2023-06-29,0.0,0.0,0.0,0.0,0.0,11723
NYAN Meme Coin USD,NYAN24989-USD,2023-06-30,0.0,0.0,0.0,0.0,0.0,13488
NYAN Meme Coin USD,NYAN24989-USD,2023-07-01,0.0,0.0,0.0,0.0,0.0,3324
NYAN Meme Coin USD,NYAN24989-USD,2023-07-02,0.0,0.0,0.0,0.0,0.0,3527
NYAN Meme Coin USD,NYAN24989-USD,2023-07-03,0.0,0.0,0.0,0.0,0.0,429
NYAN Meme Coin USD,NYAN24989-USD,2023-07-04,0.0,0.0,0.0,0.0,0.0,5700
NYAN Meme Coin USD,NYAN24989-USD,2023-07-05,0.0,0.0,0.0,0.0,0.0,7869
NYAN Meme Coin USD,NYAN24989-USD,2023-07-06,0.0,0.0,0.0,0.0,0.0,10835
