Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Perry The BNB USD,PERRY25006-USD,2023-05-06,0.0,0.0,0.0,0.0,0.0,5696032
Perry The BNB USD,PERRY25006-USD,2023-05-07,0.0,0.0,0.0,0.0,0.0,23501202
Perry The BNB USD,PERRY25006-USD,2023-05-08,0.0,0.0,0.0,0.0,0.0,13895569
Perry The BNB USD,PERRY25006-USD,2023-05-09,0.0,0.0,0.0,0.0,0.0,6804845
Perry The BNB USD,PERRY25006-USD,2023-05-10,0.0,0.0,0.0,0.0,0.0,4099597
Perry The BNB USD,PERRY25006-USD,2023-05-11,0.0,0.0,0.0,0.0,0.0,611647
Perry The BNB USD,PERRY25006-USD,2023-05-12,0.0,0.0,0.0,0.0,0.0,3214407
Perry The BNB USD,PERRY25006-USD,2023-05-13,0.0,0.0,0.0,0.0,0.0,1746559
Perry The BNB USD,PERRY25006-USD,2023-05-14,0.0,0.0,0.0,0.0,0.0,608489
Perry The BNB USD,PERRY25006-USD,2023-05-15,0.0,0.0,0.0,0.0,0.0,671763
Perry The BNB USD,PERRY25006-USD,2023-05-16,0.0,0.0,0.0,0.0,0.0,384652
Perry The BNB USD,PERRY25006-USD,2023-05-17,0.0,0.0,0.0,0.0,0.0,219898
Perry The BNB USD,PERRY25006-USD,2023-05-18,0.0,0.0,0.0,0.0,0.0,476998
Perry The BNB USD,PERRY25006-USD,2023-05-19,0.0,0.0,0.0,0.0,0.0,105396
Perry The BNB USD,PERRY25006-USD,2023-05-20,0.0,0.0,0.0,0.0,0.0,172837
Perry The BNB USD,PERRY25006-USD,2023-05-21,0.0,0.0,0.0,0.0,0.0,82731
Perry The BNB USD,PERRY25006-USD,2023-05-22,0.0,0.0,0.0,0.0,0.0,46999
Perry The BNB USD,PERRY25006-USD,2023-05-23,0.0,0.0,0.0,0.0,0.0,28067
Perry The BNB USD,PERRY25006-USD,2023-05-24,0.0,0.0,0.0,0.0,0.0,91470
Perry The BNB USD,PERRY25006-USD,2023-05-25,0.0,0.0,0.0,0.0,0.0,31084
Perry The BNB USD,PERRY25006-USD,2023-05-26,0.0,0.0,0.0,0.0,0.0,29132
Perry The BNB USD,PERRY25006-USD,2023-05-27,0.0,0.0,0.0,0.0,0.0,57898
Perry The BNB USD,PERRY25006-USD,2023-05-28,0.0,0.0,0.0,0.0,0.0,32699
Perry The BNB USD,PERRY25006-USD,2023-05-29,0.0,0.0,0.0,0.0,0.0,12969
Perry The BNB USD,PERRY25006-USD,2023-05-30,0.0,0.0,0.0,0.0,0.0,15902
Perry The BNB USD,PERRY25006-USD,2023-05-31,0.0,0.0,0.0,0.0,0.0,12544
Perry The BNB USD,PERRY25006-USD,2023-06-01,0.0,0.0,0.0,0.0,0.0,10220
Perry The BNB USD,PERRY25006-USD,2023-06-02,0.0,0.0,0.0,0.0,0.0,12161
Perry The BNB USD,PERRY25006-USD,2023-06-03,0.0,0.0,0.0,0.0,0.0,8964
Perry The BNB USD,PERRY25006-USD,2023-06-04,0.0,0.0,0.0,0.0,0.0,7462
Perry The BNB USD,PERRY25006-USD,2023-06-05,0.0,0.0,0.0,0.0,0.0,17525
Perry The BNB USD,PERRY25006-USD,2023-06-06,0.0,0.0,0.0,0.0,0.0,19289
Perry The BNB USD,PERRY25006-USD,2023-06-07,0.0,0.0,0.0,0.0,0.0,13774
Perry The BNB USD,PERRY25006-USD,2023-06-08,0.0,0.0,0.0,0.0,0.0,2625
Perry The BNB USD,PERRY25006-USD,2023-06-09,0.0,0.0,0.0,0.0,0.0,215660
Perry The BNB USD,PERRY25006-USD,2023-06-10,0.0,0.0,0.0,0.0,0.0,56755
Perry The BNB USD,PERRY25006-USD,2023-06-11,0.0,0.0,0.0,0.0,0.0,64642
Perry The BNB USD,PERRY25006-USD,2023-06-12,0.0,0.0,0.0,0.0,0.0,5767
Perry The BNB USD,PERRY25006-USD,2023-06-13,0.0,0.0,0.0,0.0,0.0,5938
Perry The BNB USD,PERRY25006-USD,2023-06-14,0.0,0.0,0.0,0.0,0.0,142912
Perry The BNB USD,PERRY25006-USD,2023-06-15,0.0,0.0,0.0,0.0,0.0,22775
Perry The BNB USD,PERRY25006-USD,2023-06-16,0.0,0.0,0.0,0.0,0.0,18680
Perry The BNB USD,PERRY25006-USD,2023-06-17,0.0,0.0,0.0,0.0,0.0,4928
Perry The BNB USD,PERRY25006-USD,2023-06-18,0.0,0.0,0.0,0.0,0.0,3282
Perry The BNB USD,PERRY25006-USD,2023-06-19,0.0,0.0,0.0,0.0,0.0,2646
Perry The BNB USD,PERRY25006-USD,2023-06-20,0.0,0.0,0.0,0.0,0.0,4716
Perry The BNB USD,PERRY25006-USD,2023-06-21,0.0,0.0,0.0,0.0,0.0,14402
Perry The BNB USD,PERRY25006-USD,2023-06-22,0.0,0.0,0.0,0.0,0.0,6042
Perry The BNB USD,PERRY25006-USD,2023-06-23,0.0,0.0,0.0,0.0,0.0,5568
Perry The BNB USD,PERRY25006-USD,2023-06-24,0.0,0.0,0.0,0.0,0.0,8214
Perry The BNB USD,PERRY25006-USD,2023-06-25,0.0,0.0,0.0,0.0,0.0,5222
Perry The BNB USD,PERRY25006-USD,2023-06-26,0.0,0.0,0.0,0.0,0.0,5175
Perry The BNB USD,PERRY25006-USD,2023-06-27,0.0,0.0,0.0,0.0,0.0,10872
Perry The BNB USD,PERRY25006-USD,2023-06-28,0.0,0.0,0.0,0.0,0.0,182
Perry The BNB USD,PERRY25006-USD,2023-06-29,0.0,0.0,0.0,0.0,0.0,10748
Perry The BNB USD,PERRY25006-USD,2023-06-30,0.0,0.0,0.0,0.0,0.0,1491
Perry The BNB USD,PERRY25006-USD,2023-07-01,0.0,0.0,0.0,0.0,0.0,6056
Perry The BNB USD,PERRY25006-USD,2023-07-02,0.0,0.0,0.0,0.0,0.0,6509
Perry The BNB USD,PERRY25006-USD,2023-07-03,0.0,0.0,0.0,0.0,0.0,2350
Perry The BNB USD,PERRY25006-USD,2023-07-04,0.0,0.0,0.0,0.0,0.0,9636
Perry The BNB USD,PERRY25006-USD,2023-07-05,0.0,0.0,0.0,0.0,0.0,3813
Perry The BNB USD,PERRY25006-USD,2023-07-06,0.0,0.0,0.0,0.0,0.0,2264
Perry The BNB USD,PERRY25006-USD,2023-07-07,0.0,0.0,0.0,0.0,0.0,2674
Perry The BNB USD,PERRY25006-USD,2023-07-08,0.0,0.0,0.0,0.0,0.0,1858
Perry The BNB USD,PERRY25006-USD,2023-07-09,0.0,0.0,0.0,0.0,0.0,1470
Perry The BNB USD,PERRY25006-USD,2023-07-10,0.0,0.0,0.0,0.0,0.0,4984
Perry The BNB USD,PERRY25006-USD,2023-07-11,0.0,0.0,0.0,0.0,0.0,9413
Perry The BNB USD,PERRY25006-USD,2023-07-12,0.0,0.0,0.0,0.0,0.0,714
Perry The BNB USD,PERRY25006-USD,2023-07-13,0.0,0.0,0.0,0.0,0.0,2900
Perry The BNB USD,PERRY25006-USD,2023-07-14,0.0,0.0,0.0,0.0,0.0,891
Perry The BNB USD,PERRY25006-USD,2023-07-15,0.0,0.0,0.0,0.0,0.0,1381
Perry The BNB USD,PERRY25006-USD,2023-07-16,0.0,0.0,0.0,0.0,0.0,5614
Perry The BNB USD,PERRY25006-USD,2023-07-17,0.0,0.0,0.0,0.0,0.0,3191
Perry The BNB USD,PERRY25006-USD,2023-07-18,0.0,0.0,0.0,0.0,0.0,3193
Perry The BNB USD,PERRY25006-USD,2023-07-19,0.0,0.0,0.0,0.0,0.0,2288
Perry The BNB USD,PERRY25006-USD,2023-07-20,0.0,0.0,0.0,0.0,0.0,869
Perry The BNB USD,PERRY25006-USD,2023-07-21,0.0,0.0,0.0,0.0,0.0,374
Perry The BNB USD,PERRY25006-USD,2023-07-22,0.0,0.0,0.0,0.0,0.0,307
Perry The BNB USD,PERRY25006-USD,2023-07-23,0.0,0.0,0.0,0.0,0.0,416
Perry The BNB USD,PERRY25006-USD,2023-07-24,0.0,0.0,0.0,0.0,0.0,317
Perry The BNB USD,PERRY25006-USD,2023-07-25,0.0,0.0,0.0,0.0,0.0,481
Perry The BNB USD,PERRY25006-USD,2023-07-26,0.0,0.0,0.0,0.0,0.0,589
Perry The BNB USD,PERRY25006-USD,2023-07-27,0.0,0.0,0.0,0.0,0.0,1093
Perry The BNB USD,PERRY25006-USD,2023-07-28,0.0,0.0,0.0,0.0,0.0,349
Perry The BNB USD,PERRY25006-USD,2023-07-29,0.0,0.0,0.0,0.0,0.0,1379
Perry The BNB USD,PERRY25006-USD,2023-07-30,0.0,0.0,0.0,0.0,0.0,639
Perry The BNB USD,PERRY25006-USD,2023-07-31,0.0,0.0,0.0,0.0,0.0,187
Perry The BNB USD,PERRY25006-USD,2023-08-01,0.0,0.0,0.0,0.0,0.0,317
Perry The BNB USD,PERRY25006-USD,2023-08-02,0.0,0.0,0.0,0.0,0.0,592
Perry The BNB USD,PERRY25006-USD,2023-08-03,0.0,0.0,0.0,0.0,0.0,313
Perry The BNB USD,PERRY25006-USD,2023-08-04,0.0,0.0,0.0,0.0,0.0,532
Perry The BNB USD,PERRY25006-USD,2023-08-05,0.0,0.0,0.0,0.0,0.0,237
Perry The BNB USD,PERRY25006-USD,2023-08-06,0.0,0.0,0.0,0.0,0.0,185
Perry The BNB USD,PERRY25006-USD,2023-08-07,0.0,0.0,0.0,0.0,0.0,195
Perry The BNB USD,PERRY25006-USD,2023-08-08,0.0,0.0,0.0,0.0,0.0,182
Perry The BNB USD,PERRY25006-USD,2023-08-09,0.0,0.0,0.0,0.0,0.0,1041
Perry The BNB USD,PERRY25006-USD,2023-08-10,0.0,0.0,0.0,0.0,0.0,1847
