Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Homer USD,SIMPSON20-USD,2023-09-25,1.3830020570600177e-13,1.3877116957720236e-13,1.273504956003646e-13,1.2807567777595869e-13,1.2807567777595869e-13,322
Homer USD,SIMPSON20-USD,2023-10-13,1.2556004413272206e-13,1.260262917244723e-13,1.238165115140938e-13,1.2555099104458178e-13,1.2555099104458178e-13,499
Homer USD,SIMPSON20-USD,2023-10-23,8.143929053263528e-14,8.321456994612662e-14,7.322795663030833e-14,7.664925145327643e-14,7.664925145327643e-14,180
