Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
PulseX USD,PLSX-USD,2023-09-25,1.0867144737858324e-05,1.0999995538441e-05,1.0326247320335824e-05,1.0771565939649008e-05,1.0771565939649008e-05,562582
PulseX USD,PLSX-USD,2023-10-01,1.2430657989170868e-05,1.2741873433697036e-05,1.1880551028298214e-05,1.2741873433697036e-05,1.2741873433697036e-05,802918
PulseX USD,PLSX-USD,2023-10-13,1.0550335900916252e-05,1.0802548786159605e-05,1.0360510714235716e-05,1.079180401575286e-05,1.079180401575286e-05,591032
PulseX USD,PLSX-USD,2023-10-18,1.1410146726120727e-05,1.2230235370225271e-05,1.1355653441569302e-05,1.1522912245709447e-05,1.1522912245709447e-05,1342383
