Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Tesla Cars USD,TECAR-USD,2023-10-23,1.3460000387109849e-17,1.4519999254872052e-17,1.3259999695523104e-17,1.4515307486437648e-17,1.4515307486437648e-17,146
