Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
DragonKing USD,DRAGONKING-USD,2023-04-12,0.0,0.0,0.0,0.0,0.0,69444
DragonKing USD,DRAGONKING-USD,2023-04-13,0.0,0.0,0.0,0.0,0.0,70663
DragonKing USD,DRAGONKING-USD,2023-04-14,0.0,0.0,0.0,0.0,0.0,56515
DragonKing USD,DRAGONKING-USD,2023-04-15,0.0,0.0,0.0,0.0,0.0,32137
DragonKing USD,DRAGONKING-USD,2023-04-16,0.0,0.0,0.0,0.0,0.0,22649
DragonKing USD,DRAGONKING-USD,2023-04-17,0.0,0.0,0.0,0.0,0.0,13433
DragonKing USD,DRAGONKING-USD,2023-04-18,0.0,0.0,0.0,0.0,0.0,18694
DragonKing USD,DRAGONKING-USD,2023-04-19,0.0,0.0,0.0,0.0,0.0,12247
DragonKing USD,DRAGONKING-USD,2023-04-20,0.0,0.0,0.0,0.0,0.0,5478
DragonKing USD,DRAGONKING-USD,2023-04-21,0.0,0.0,0.0,0.0,0.0,36992
DragonKing USD,DRAGONKING-USD,2023-04-22,0.0,0.0,0.0,0.0,0.0,10210
DragonKing USD,DRAGONKING-USD,2023-04-23,0.0,0.0,0.0,0.0,0.0,7825
DragonKing USD,DRAGONKING-USD,2023-04-24,0.0,0.0,0.0,0.0,0.0,17259
DragonKing USD,DRAGONKING-USD,2023-04-25,0.0,0.0,0.0,0.0,0.0,18207
DragonKing USD,DRAGONKING-USD,2023-04-26,0.0,0.0,0.0,0.0,0.0,2876
DragonKing USD,DRAGONKING-USD,2023-04-27,0.0,0.0,0.0,0.0,0.0,8591
DragonKing USD,DRAGONKING-USD,2023-04-28,0.0,0.0,0.0,0.0,0.0,6315
DragonKing USD,DRAGONKING-USD,2023-04-29,0.0,0.0,0.0,0.0,0.0,24060
DragonKing USD,DRAGONKING-USD,2023-04-30,0.0,0.0,0.0,0.0,0.0,62328
DragonKing USD,DRAGONKING-USD,2023-05-01,0.0,9.999999974752427e-07,0.0,0.0,0.0,143095
DragonKing USD,DRAGONKING-USD,2023-05-02,0.0,0.0,0.0,0.0,0.0,37039
DragonKing USD,DRAGONKING-USD,2023-05-03,0.0,0.0,0.0,0.0,0.0,25043
DragonKing USD,DRAGONKING-USD,2023-05-04,0.0,0.0,0.0,0.0,0.0,36330
DragonKing USD,DRAGONKING-USD,2023-05-05,0.0,0.0,0.0,0.0,0.0,23559
DragonKing USD,DRAGONKING-USD,2023-05-06,0.0,0.0,0.0,0.0,0.0,8047
DragonKing USD,DRAGONKING-USD,2023-05-07,0.0,0.0,0.0,0.0,0.0,14631
DragonKing USD,DRAGONKING-USD,2023-05-08,0.0,0.0,0.0,0.0,0.0,46751
DragonKing USD,DRAGONKING-USD,2023-05-09,0.0,0.0,0.0,0.0,0.0,29707
DragonKing USD,DRAGONKING-USD,2023-05-10,0.0,0.0,0.0,0.0,0.0,16257
DragonKing USD,DRAGONKING-USD,2023-05-11,0.0,0.0,0.0,0.0,0.0,15104
DragonKing USD,DRAGONKING-USD,2023-05-12,0.0,0.0,0.0,0.0,0.0,7004
DragonKing USD,DRAGONKING-USD,2023-05-13,0.0,0.0,0.0,0.0,0.0,13169
DragonKing USD,DRAGONKING-USD,2023-05-14,0.0,0.0,0.0,0.0,0.0,26914
DragonKing USD,DRAGONKING-USD,2023-05-15,0.0,0.0,0.0,0.0,0.0,8865
DragonKing USD,DRAGONKING-USD,2023-05-16,0.0,0.0,0.0,0.0,0.0,9395
DragonKing USD,DRAGONKING-USD,2023-05-17,0.0,0.0,0.0,0.0,0.0,7586
DragonKing USD,DRAGONKING-USD,2023-05-18,0.0,0.0,0.0,0.0,0.0,5122
DragonKing USD,DRAGONKING-USD,2023-05-19,0.0,0.0,0.0,0.0,0.0,14513
DragonKing USD,DRAGONKING-USD,2023-05-20,0.0,0.0,0.0,0.0,0.0,14140
DragonKing USD,DRAGONKING-USD,2023-05-21,0.0,0.0,0.0,0.0,0.0,10362
DragonKing USD,DRAGONKING-USD,2023-05-22,0.0,0.0,0.0,0.0,0.0,5743
DragonKing USD,DRAGONKING-USD,2023-05-23,0.0,0.0,0.0,0.0,0.0,6709
DragonKing USD,DRAGONKING-USD,2023-05-24,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,9.999999974752427e-07,61034
DragonKing USD,DRAGONKING-USD,2023-05-25,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,153759
DragonKing USD,DRAGONKING-USD,2023-05-26,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,61740
DragonKing USD,DRAGONKING-USD,2023-05-27,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,40032
DragonKing USD,DRAGONKING-USD,2023-05-28,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,42343
DragonKing USD,DRAGONKING-USD,2023-05-29,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,23225
DragonKing USD,DRAGONKING-USD,2023-05-30,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,104016
